artist_id,artist_name,artist_url,followers,popularity,image_url
33NVpKoXjItPwUJTMZIOiY,David Kushner,https://open.spotify.com/artist/33NVpKoXjItPwUJTMZIOiY,2510409,77,https://i.scdn.co/image/ab6761610000f17893d059c11c6744bf76ada1e3
1OV5mEATxtVma7fleFaUyl,Lori McKenna,https://open.spotify.com/artist/1OV5mEATxtVma7fleFaUyl,66427,45,https://i.scdn.co/image/ab6761610000f17884e4f84f23c7e087cf67422a
0CHdvqcELhkUJEsftEZ965,Harold Mabern,https://open.spotify.com/artist/0CHdvqcELhkUJEsftEZ965,4871,25,https://i.scdn.co/image/ab67616d0000485123467f06cc173c9b809ab0c0
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,https://open.spotify.com/artist/6USv9qhCn6zfxlBQIYJ9qs,1984957,79,https://i.scdn.co/image/ab6761610000f178b62462a1a43ff08f8a982791
3Z1tibPKhUYWCno0IYicCN,John Parr,https://open.spotify.com/artist/3Z1tibPKhUYWCno0IYicCN,106996,53,https://i.scdn.co/image/ab6761610000f17892cf232d26e49a42e015f998
2MNI4W0Pblx8NF4WvutxgA,Aima Baig,https://open.spotify.com/artist/2MNI4W0Pblx8NF4WvutxgA,410104,49,https://i.scdn.co/image/ab6761610000f17867f5f222d9f2e193783cc29b
4bUqnkrDrb4f7rqmDR9yDu,Foy Vance,https://open.spotify.com/artist/4bUqnkrDrb4f7rqmDR9yDu,254412,53,https://i.scdn.co/image/ab6761610000f1785295052777cadf049bbbbd61
675tsBPpaZtqyiBwEf3ZEP,Watchhouse,https://open.spotify.com/artist/675tsBPpaZtqyiBwEf3ZEP,344910,64,https://i.scdn.co/image/ab6761610000f1789a868b30d29e0acad718e85e
6g10GEtmIVqIQBhPZh4ScQ,Zach Williams,https://open.spotify.com/artist/6g10GEtmIVqIQBhPZh4ScQ,471901,63,https://i.scdn.co/image/ab6761610000f178c73ef74b1863cb7d3f30eaf8
1eEkeLJTVHWDrxBDf6xuVh,Roque Baños,https://open.spotify.com/artist/1eEkeLJTVHWDrxBDf6xuVh,11132,39,https://i.scdn.co/image/9ea6e727297a06542ca07e7cd08832bdd48488c9
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,https://open.spotify.com/artist/4SpbR6yFEvexJuaBpgAU5p,6410504,81,https://i.scdn.co/image/ab6761610000f178d7d7064b17d00c6f8755eae6
1a6byxNVUu6vBv7XIh62rL,The Tano Jones Revelry,https://open.spotify.com/artist/1a6byxNVUu6vBv7XIh62rL,29767,43,https://i.scdn.co/image/ab6761610000f178223df849ae11d023aaab8ae1
3z6Uf5IZkN4TogRpRpgD84,Gary Wright,https://open.spotify.com/artist/3z6Uf5IZkN4TogRpRpgD84,165897,48,https://i.scdn.co/image/dc693ebc7b6dbaffd61823e057afc1fc6148aec1
1dPgPwYz4zapkdMwTIxq7y,Jet Fuel & Ginger Ales,https://open.spotify.com/artist/1dPgPwYz4zapkdMwTIxq7y,3409,26,https://i.scdn.co/image/ab6761610000f1783c6696b861a2f56aff98884e
2VbrivHnDf4Z43xPTgqvym,Timothy B. Schmit,https://open.spotify.com/artist/2VbrivHnDf4Z43xPTgqvym,35511,29,https://i.scdn.co/image/ab6761610000f178c4dfdf59d04a4e2a03468b05
5gGcNiVa7VMb9sPxKB03Pq,Mido Gupta,https://open.spotify.com/artist/5gGcNiVa7VMb9sPxKB03Pq,481,31,https://i.scdn.co/image/ab67616d00004851e52e697ff7d8fef04607bc08
391oLRVmoTkumiN79HkTWu,Darlene Love,https://open.spotify.com/artist/391oLRVmoTkumiN79HkTWu,65112,75,https://i.scdn.co/image/6364d702e1a26e6d8b487e7e324e2cdadbd8301f
6vuD08WKtmp1yc7kQx1rBm,The Main Ingredient,https://open.spotify.com/artist/6vuD08WKtmp1yc7kQx1rBm,227946,45,https://i.scdn.co/image/f10c180882b58a39e37d56757901ab79621a307f
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,https://open.spotify.com/artist/3hv9jJF3adDNsBSIQDqcjp,1171718,78,https://i.scdn.co/image/ab6761610000f178105cc9628c315b29d299fbb4
3jOO5nZ2XPmc232rNjzqJy,When In Rome,https://open.spotify.com/artist/3jOO5nZ2XPmc232rNjzqJy,125896,55,https://i.scdn.co/image/ab6761610000f178ceab21cdc9787ef2f203a859
1QCANeffsBIHjzhMqUIxBh,Babybird,https://open.spotify.com/artist/1QCANeffsBIHjzhMqUIxBh,17469,41,https://i.scdn.co/image/60ebbc2cdcd1cb6c834af0640e9983d24b627df2
5uXWOfu1kA8mQ9bUp5GgxT,daste.,https://open.spotify.com/artist/5uXWOfu1kA8mQ9bUp5GgxT,30190,54,https://i.scdn.co/image/ab6761610000f1780b27940ccaf6e2725508f4f0
3ozYqVCLohfpXIhalkhM8D,Aditya Rikhari,https://open.spotify.com/artist/3ozYqVCLohfpXIhalkhM8D,561962,70,https://i.scdn.co/image/ab6761610000f178482c8b15eab378fdebc5e05e
2cjQTf2J5yCaNY8qHpW855,AUR,https://open.spotify.com/artist/2cjQTf2J5yCaNY8qHpW855,1311563,68,https://i.scdn.co/image/ab6761610000f178694f35fb14a1a3a7b5b13f13
5UqTO8smerMvxHYA5xsXb6,Sonic Youth,https://open.spotify.com/artist/5UqTO8smerMvxHYA5xsXb6,1239903,59,https://i.scdn.co/image/976d63d12b1c9ea37edbef69ad5439ab79a59889
1kZxI5FlVdFxgoRaiJ8hf0,Patrick Simmons,https://open.spotify.com/artist/1kZxI5FlVdFxgoRaiJ8hf0,1772,24,https://i.scdn.co/image/348c57215ca68114d0ebd567a580c74169108481
6YPRXu1dazGYcSZv4HJEH4,The Delfonics,https://open.spotify.com/artist/6YPRXu1dazGYcSZv4HJEH4,563634,51,https://i.scdn.co/image/709d92de15e7444f002cd58246545b846ebcb8e1
7j46Sze6UWb7p41IqcYFAp,Catherine Russell,https://open.spotify.com/artist/7j46Sze6UWb7p41IqcYFAp,32533,56,https://i.scdn.co/image/ab6761610000f1783ccf6d9ffc084b4e593bed07
4llklDtTTyMYMY2LfFOkTI,Domenico Modugno,https://open.spotify.com/artist/4llklDtTTyMYMY2LfFOkTI,232040,52,https://i.scdn.co/image/ab6761610000f1785ad2b161e1a68bc601e293ee
5PVSEFUT4Inqu3yEq56Ku9,Raghav,https://open.spotify.com/artist/5PVSEFUT4Inqu3yEq56Ku9,149497,61,https://i.scdn.co/image/ab6761610000f1780700154b8f493787dd1bb2f3
7vPXrGlSGukcwpaPxUfKKR,Japan,https://open.spotify.com/artist/7vPXrGlSGukcwpaPxUfKKR,235490,43,https://i.scdn.co/image/ab6761610000f178d6303454ba06d4934fcc43c6
2orLFnmWY08K8e1bI2p9dT,BOCIGE,https://open.spotify.com/artist/2orLFnmWY08K8e1bI2p9dT,376,35,https://i.scdn.co/image/ab6761610000f1785137330f081f431e7023b86a
0qAzgfTEFR31xC85tSqSVW,Calvyn Cass,https://open.spotify.com/artist/0qAzgfTEFR31xC85tSqSVW,5045,9,https://i.scdn.co/image/ab6761610000f17805dbe736f34179b2d992b677
2yoCXbhsq5CqLCnzDR7a7l,Alvin Stardust,https://open.spotify.com/artist/2yoCXbhsq5CqLCnzDR7a7l,39768,35,https://i.scdn.co/image/ab67616d000048515a5871ea6abfe8f4755be55e
4sAweKU7CjDZ1bUEb6VF6a,Naseebo Lal,https://open.spotify.com/artist/4sAweKU7CjDZ1bUEb6VF6a,333751,53,https://i.scdn.co/image/ab6761610000f17800d53ee153d3799a25186087
6Fre9l85I5Fdv4QUsS7tCK,Keyt,https://open.spotify.com/artist/6Fre9l85I5Fdv4QUsS7tCK,557,5,https://i.scdn.co/image/ab6761610000f17840634a97546f1a5c915f587a
0BmLNz4nSLfoWYW1cYsElL,Alexandra Stan,https://open.spotify.com/artist/0BmLNz4nSLfoWYW1cYsElL,398045,64,https://i.scdn.co/image/ab6761610000f1784469592b9a24ea17d3f47f00
5xh6szshoZ0UfZD1x6QzZG,NDS,https://open.spotify.com/artist/5xh6szshoZ0UfZD1x6QzZG,25680,55,https://i.scdn.co/image/ab6761610000f1786e41661483f8c00c12b6ddde
6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,https://open.spotify.com/artist/6ZLTlhejhndI4Rh53vYhrY,6004024,73,https://i.scdn.co/image/ab6761610000f178b5b52f7e13f720c7a4856306
1W4SfNO5hb1tdX0wQ87zxl,Racey,https://open.spotify.com/artist/1W4SfNO5hb1tdX0wQ87zxl,45883,42,https://i.scdn.co/image/ab67616d00004851dcf28dcf0a91390876c67cdb
6m4tJuf67jwVSvMP34hrck,Saun & Starr,https://open.spotify.com/artist/6m4tJuf67jwVSvMP34hrck,19119,50,https://i.scdn.co/image/a90dbdc02f48e6dfe69d34611428a74ea292c76d
64KEffDW9EtZ1y2vBYgq8T,Marshmello,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T,34026859,85,https://i.scdn.co/image/ab6761610000f17853ca421f91678c26b4f15512
1FBCqmeG86hYN7mbbkwAkH,Sudden Beatz,https://open.spotify.com/artist/1FBCqmeG86hYN7mbbkwAkH,1016,13,https://i.scdn.co/image/ab67616d00004851a0e6d26183119e34fcc275ea
6TIYQ3jFPwQSRmorSezPxX,mgk,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,5447728,79,https://i.scdn.co/image/ab6761610000f1786659c0c409fee150c1f7c879
0UW01dCiAd1W6RkX7yWSbb,Jon E. Amber,https://open.spotify.com/artist/0UW01dCiAd1W6RkX7yWSbb,3358,34,https://i.scdn.co/image/ab6761610000f178766a1bd088fcb4dd04de207e
3TOqt5oJwL9BE2NG9MEwDa,Disturbed,https://open.spotify.com/artist/3TOqt5oJwL9BE2NG9MEwDa,7079325,78,https://i.scdn.co/image/ab6761610000f178012addc95f5b2e7283f45446
3TaUSUXn41GixL7zbvrIDt,A-Trak,https://open.spotify.com/artist/3TaUSUXn41GixL7zbvrIDt,135149,64,https://i.scdn.co/image/ab6761610000f17821aab07a9dd7731204e9e2d4
5JdDwo91caFd6f7dUXI06z,ONCE,https://open.spotify.com/artist/5JdDwo91caFd6f7dUXI06z,33,10,https://i.scdn.co/image/ab67616d000048516db366d5f4ec10ceaf9ba9bd
5Q2ZtOZ0vOdtcjGDOq6ZQc,Ryan Montbleau,https://open.spotify.com/artist/5Q2ZtOZ0vOdtcjGDOq6ZQc,50077,48,https://i.scdn.co/image/ab6761610000f1783a8018499e90fa5b8807f97e
5bgfj5zUoWpyeVatGDjn6H,K CAMP,https://open.spotify.com/artist/5bgfj5zUoWpyeVatGDjn6H,1734797,61,https://i.scdn.co/image/ab6761610000f1782948cd9251b72583d6319140
6fOMl44jA4Sp5b9PpYCkzz,NF,https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz,10556207,80,https://i.scdn.co/image/ab6761610000f1781cf142a710a2f3d9b7a62da1
6gce3osfgmB2RCMqoKfwFe,Onderkoffer,https://open.spotify.com/artist/6gce3osfgmB2RCMqoKfwFe,11165,30,https://i.scdn.co/image/ab6761610000f178809fb65d3fdf7e1bbbee716e
0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,https://open.spotify.com/artist/0a1gHP0HAqALbEyxaD5Ngn,3609480,70,https://i.scdn.co/image/ab6761610000f178b2423171f56fa27d89e26207
01olvHW7uzIInQx9VTNuJm,Rootkit,https://open.spotify.com/artist/01olvHW7uzIInQx9VTNuJm,59618,51,https://i.scdn.co/image/ab6761610000f1786330049383858870447bcfb6
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,37702160,89,https://i.scdn.co/image/ab6761610000f178dea08796d296a58c5d060439
2P1h10tRBVlC2lVUqhl6wm,Yves Larock,https://open.spotify.com/artist/2P1h10tRBVlC2lVUqhl6wm,59640,50,https://i.scdn.co/image/ab6761610000f178c42a3dbdec38f88b63f09b59
1caBfBEapzw8z2Qz9q0OaQ,Asking Alexandria,https://open.spotify.com/artist/1caBfBEapzw8z2Qz9q0OaQ,2300010,66,https://i.scdn.co/image/ab6761610000f178d07f0b3d8b5c9576f15f1fb1
4TEJudQY2pXxVHPE3gD2EU,BlocBoy JB,https://open.spotify.com/artist/4TEJudQY2pXxVHPE3gD2EU,1400617,57,https://i.scdn.co/image/ab6761610000f178600f823b07af7fdd65a6b877
7EQ0qTo7fWT7DPxmxtSYEc,Bastille,https://open.spotify.com/artist/7EQ0qTo7fWT7DPxmxtSYEc,5612261,76,https://i.scdn.co/image/ab6761610000f178a2d481cc638c0edd452b4abd
02U4dXZhGSo07f66l8JZ91,Tom Speight,https://open.spotify.com/artist/02U4dXZhGSo07f66l8JZ91,65617,47,https://i.scdn.co/image/ab6761610000f178a130d364bce160d029497828
1c4rxrxy8eDLvMVL1DTiBe,Andra Day,https://open.spotify.com/artist/1c4rxrxy8eDLvMVL1DTiBe,442822,59,https://i.scdn.co/image/ab6761610000f178fc6652ad89be0ca09f5caad6
2tr1JtL9e7hV8jFurDpuSQ,Kam Dhillon,https://open.spotify.com/artist/2tr1JtL9e7hV8jFurDpuSQ,3521,12,https://i.scdn.co/image/ab67616d00004851cf612f962c282066a35e7791
0IA4SdCS8HBDX6oBoOlgaf,F1rstman,https://open.spotify.com/artist/0IA4SdCS8HBDX6oBoOlgaf,78730,49,https://i.scdn.co/image/ab6761610000f178fe0181a55e8dabfd09712e22
6ojv0aS0qisHLi5IgYowXI,Dwayne Bravo,https://open.spotify.com/artist/6ojv0aS0qisHLi5IgYowXI,5944,27,https://i.scdn.co/image/ab67616d000048519323bea8084fdac0ebc525c7
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,https://open.spotify.com/artist/137W8MRPWKqSmrBGDBFSop,11671945,83,https://i.scdn.co/image/ab6761610000f178c66b0a8c3268f0b6556f64a8
2HFuviZiAYhouKgvRX0y45,Chantel Jeffries,https://open.spotify.com/artist/2HFuviZiAYhouKgvRX0y45,42870,32,https://i.scdn.co/image/ab6761610000f178676f06321947e2e03264823a
5Berubt6ysOy2LCMyqhmXP,YFN Lucci,https://open.spotify.com/artist/5Berubt6ysOy2LCMyqhmXP,2530437,58,https://i.scdn.co/image/ab6761610000f17898f604a9405b6425313f4089
4AVFqumd2ogHFlRbKIjp1t,Alesso,https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t,3973858,76,https://i.scdn.co/image/ab6761610000f178327e7178289c299c48e12577
67Dg546QfThu4PuanvFD8y,Night Riots,https://open.spotify.com/artist/67Dg546QfThu4PuanvFD8y,114255,39,https://i.scdn.co/image/ab6761610000f178febf2f2443d65bcd62a6d91b
2IQDM5URYGYfSMmwhTCmyy,Rationale,https://open.spotify.com/artist/2IQDM5URYGYfSMmwhTCmyy,87837,52,https://i.scdn.co/image/ab6761610000f1786b4ac2de0473c7b66c0c849b
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,https://open.spotify.com/artist/5Y8eJDj37KhaEeqbVO7Ag1,1264899,56,https://i.scdn.co/image/ab6761610000f178561b2b4f8e8d487402bd9223
6CDhDI2GITSu6k9v73BDiI,John White,https://open.spotify.com/artist/6CDhDI2GITSu6k9v73BDiI,812,9,https://i.scdn.co/image/ab6761610000f17848c4fdac254cd2e8599eef07
6bwVWdQfr6ttzrGLboVkjg,Paul Rosenberg,https://open.spotify.com/artist/6bwVWdQfr6ttzrGLboVkjg,4155,30,
5KgFGYzo1yJtFxHPSF06qT,Sangeeta Bhageloe,https://open.spotify.com/artist/5KgFGYzo1yJtFxHPSF06qT,740,10,https://i.scdn.co/image/ab6761610000f1781a26964af6b31e5d719bbf5b
1LoSXrn2l19Un1kqzR9U6o,Loch,https://open.spotify.com/artist/1LoSXrn2l19Un1kqzR9U6o,993,10,https://i.scdn.co/image/ab6761610000f17862d2b98c08d6d314223d7cf2
4NGiEU3Pkd8ASRyQR30jcA,Matt Nathanson,https://open.spotify.com/artist/4NGiEU3Pkd8ASRyQR30jcA,375080,52,https://i.scdn.co/image/ab6761610000f178d9141e0ed5417281aab230f5
5gYIhpLwCYoxh3V8KANZpI,Beegie Adair,https://open.spotify.com/artist/5gYIhpLwCYoxh3V8KANZpI,52774,67,https://i.scdn.co/image/ab6761610000f178a5041d108685e8fd79413be1
3Uy2Qh1NmDU22YvCmmShVU,Zaza,https://open.spotify.com/artist/3Uy2Qh1NmDU22YvCmmShVU,2267,25,https://i.scdn.co/image/ab6761610000f178b7d4c5e6a82c8616a0ff45c5
5EvFsr3kj42KNv97ZEnqij,Shaggy,https://open.spotify.com/artist/5EvFsr3kj42KNv97ZEnqij,2322168,74,https://i.scdn.co/image/ab6761610000f178356dc7e9ba8792cb86a0c50c
6xqpdCiMM646Q6nAD5n3vO,The Beach,https://open.spotify.com/artist/6xqpdCiMM646Q6nAD5n3vO,36716,47,https://i.scdn.co/image/ab6761610000f1782929db1407c096d36cf5083c
0mXTJETA4XUa12MmmXxZJh,Eddie Vedder,https://open.spotify.com/artist/0mXTJETA4XUa12MmmXxZJh,1643492,64,https://i.scdn.co/image/ab6761610000f17898a58862098f8be6496ba9d6
0NbfKEOTQCcwd6o7wSDOHI,The Game,https://open.spotify.com/artist/0NbfKEOTQCcwd6o7wSDOHI,4976099,73,https://i.scdn.co/image/ab6761610000f178a657aa5506945d264e147244
3cvKNz7BwIY404XtZ5tpUW,Troy Ave,https://open.spotify.com/artist/3cvKNz7BwIY404XtZ5tpUW,152685,48,https://i.scdn.co/image/ab6761610000f1789bc3d74c4e3beada644156ca
43sZBwHjahUvgbx1WNIkIz,Creed,https://open.spotify.com/artist/43sZBwHjahUvgbx1WNIkIz,3715559,76,https://i.scdn.co/image/ab6761610000f1780d86c8971cc4d6fa63d58bae
0segWGFXx90uWXizwFtGH6,Giovanni Felice Sances,https://open.spotify.com/artist/0segWGFXx90uWXizwFtGH6,602,10,https://i.scdn.co/image/ab67616d00004851fe09eda9a644b347fde3f11a
7h7ahzbTkbAFsshWJ7fOrc,Anton Powers,https://open.spotify.com/artist/7h7ahzbTkbAFsshWJ7fOrc,58940,48,https://i.scdn.co/image/ab6761610000f178ca90f273d6da7a1cfc5325a1
0qpRQJnULShIWFKhcW5pce,Joey Trap,https://open.spotify.com/artist/0qpRQJnULShIWFKhcW5pce,593803,44,https://i.scdn.co/image/ab6761610000f178f31c748e70aa206444906eab
6nurL63hxU8bhcQbRjygMC,White Noise Collectors,https://open.spotify.com/artist/6nurL63hxU8bhcQbRjygMC,583,43,https://i.scdn.co/image/ab6761610000f178625d0c872ed25aa03cd9b02b
5Yz2RjLWPx1PcIRoiot9Sc,The Doorbeen,https://open.spotify.com/artist/5Yz2RjLWPx1PcIRoiot9Sc,17185,46,https://i.scdn.co/image/ab6761610000f1788191af3c6f61c7e93e04a3fe
7oeuJSyVZTCkm3BurLz8cG,Silver,https://open.spotify.com/artist/7oeuJSyVZTCkm3BurLz8cG,33967,53,https://i.scdn.co/image/ab67616d0000485151d98ff76da5ca1f82c8cbc8
02zGgCB9SiSPeDYMfwPJXK,Godley & Creme,https://open.spotify.com/artist/02zGgCB9SiSPeDYMfwPJXK,52934,35,https://i.scdn.co/image/ab67616d00004851ccf4b7d1603b8f21c3ed8125
3pO5VjZ4wOHCMBXOvbMISG,Antônio Carlos Jobim,https://open.spotify.com/artist/3pO5VjZ4wOHCMBXOvbMISG,790126,71,https://i.scdn.co/image/99436818a3c7ba1e2de8277085074966d00ae58c
55bGuHb50r5c0PeqqMeNBV,Jimmy Page,https://open.spotify.com/artist/55bGuHb50r5c0PeqqMeNBV,567643,43,https://i.scdn.co/image/e7de5993793ba2005dac58f31cbd1aebcc36dd05
2wrxoZjEVKfJZhxCiqK0ju,JayDon,https://open.spotify.com/artist/2wrxoZjEVKfJZhxCiqK0ju,11641,47,https://i.scdn.co/image/ab6761610000f1780ed63682892e613ac5a0a41c
4BFMTELQyWJU1SwqcXMBm3,The Stooges,https://open.spotify.com/artist/4BFMTELQyWJU1SwqcXMBm3,653831,52,https://i.scdn.co/image/8f10d358610778872b6de9b5f876c7bdc2a70ac7
5VPCIIfZPK8KPsgz4jmOEC,The Blue Stones,https://open.spotify.com/artist/5VPCIIfZPK8KPsgz4jmOEC,215287,53,https://i.scdn.co/image/ab6761610000f1787db170c960505868a4fe3cb3
0N5PyKJzS3M1XNlaCL7bbE,Wilson Pickett,https://open.spotify.com/artist/0N5PyKJzS3M1XNlaCL7bbE,640402,56,https://i.scdn.co/image/eed6b5c8e9bf119c1f8f0624c13fa2e1db38aeb8
1rQHz3GynZMEu7kKnoGTqV,Thee Sixpence,https://open.spotify.com/artist/1rQHz3GynZMEu7kKnoGTqV,220,0,
5WWSL6rElJeUk3Uc1S2RyD,Dead Or Alive,https://open.spotify.com/artist/5WWSL6rElJeUk3Uc1S2RyD,413369,62,https://i.scdn.co/image/ab6761610000f17871112f2ed26437004ca4c0cf
0KqE3rHdX1G6MkvG1lSlbK,Cryan' Shames,https://open.spotify.com/artist/0KqE3rHdX1G6MkvG1lSlbK,2028,16,https://i.scdn.co/image/cf86de14adbfa1ec3e698bdae821bcc53b5c3c1e
3QTDHixorJelOLxoxcjqGx,SiR,https://open.spotify.com/artist/3QTDHixorJelOLxoxcjqGx,1098329,68,https://i.scdn.co/image/ab6761610000f17849650981041de1e313be97d8
2xgl1IQICYt5cnEnR3M5Ea,Faye Tucker,https://open.spotify.com/artist/2xgl1IQICYt5cnEnR3M5Ea,291,5,https://i.scdn.co/image/ab67616d0000485139fcb07bdbd51274714acd70
3MIwMeYV8vmgQFbbRiJTp2,Jeannie C. Riley,https://open.spotify.com/artist/3MIwMeYV8vmgQFbbRiJTp2,85246,45,https://i.scdn.co/image/cecb8d1479ebd2885b2e645f4fdf8ffcdd850033
5zATwJgFNdxKRj3xxLtdAx,The Golden Dawn,https://open.spotify.com/artist/5zATwJgFNdxKRj3xxLtdAx,3658,19,https://i.scdn.co/image/ab67616d000048515e718b01b482b163fe964c18
0QRgfCLzSR9GyCjXboWQTA,Chris Montez,https://open.spotify.com/artist/0QRgfCLzSR9GyCjXboWQTA,35956,46,https://i.scdn.co/image/ab67616d000048514a87a6aeff1e18edd704bd0f
3i9hP422d2KMjaupTzBNVS,The Spencer Davis Group,https://open.spotify.com/artist/3i9hP422d2KMjaupTzBNVS,296863,51,https://i.scdn.co/image/4246ed44ca66fc882d5d845f5c6e7cbede706ebd
4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,https://open.spotify.com/artist/4FAEZeJcsYYBkNq2D3KGTV,1039697,59,https://i.scdn.co/image/bc89577e853be0a1dd382526f3a7c1c96cd8630e
7Bykecm8ucoajO6KkFrv2p,The Archies,https://open.spotify.com/artist/7Bykecm8ucoajO6KkFrv2p,0,0,
1YlYLkI3GlVDFSQGjMXWbt,Lill-Babs,https://open.spotify.com/artist/1YlYLkI3GlVDFSQGjMXWbt,14459,37,https://i.scdn.co/image/ab67616d00004851b5f8fbc0119d5cd69d543dd9
50xejJlMNloQ4PUB7lGP9h,Indeep,https://open.spotify.com/artist/50xejJlMNloQ4PUB7lGP9h,24653,50,https://i.scdn.co/image/ab67616d0000485174ff7584f39381e1e9e1639d
6mBYeMZZUhJKEvRXagJYzY,John C. Williams,https://open.spotify.com/artist/6mBYeMZZUhJKEvRXagJYzY,48364,48,https://i.scdn.co/image/cac9dd01b7a7375941b751ec261e9b76d3e03089
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH,28342358,89,https://i.scdn.co/image/ab6761610000f1787da39dea0a72f581535fb11f
0uMy5ZKVPBHauBYTTfCojq,Melba Moore,https://open.spotify.com/artist/0uMy5ZKVPBHauBYTTfCojq,166586,42,https://i.scdn.co/image/f14dd4bcb7a4cca4a13b167c07dfb60965b370ab
4Ytvi4r3WPIZmEw1Ndmkp9,Tom Browne,https://open.spotify.com/artist/4Ytvi4r3WPIZmEw1Ndmkp9,77739,41,https://i.scdn.co/image/974fee711138c85677ec48645c6cea0ff098b99c
4pwqNyMSvuv7VOhQBdjB6Q,eevee,https://open.spotify.com/artist/4pwqNyMSvuv7VOhQBdjB6Q,166425,48,https://i.scdn.co/image/ab6761610000f1787e66b5b3651dd752a40ed9eb
5HsS48kuvghKcNpwOaAvB5,Samantha Fish,https://open.spotify.com/artist/5HsS48kuvghKcNpwOaAvB5,128744,44,https://i.scdn.co/image/ab6761610000f178f94b864b4000c62cab53be2f
641QgCXSYTbRm9kigj0ABL,Johnny Copeland,https://open.spotify.com/artist/641QgCXSYTbRm9kigj0ABL,18504,34,https://i.scdn.co/image/e65b05dd3b41fb334473469207cff9c72d67550a
5o4dgimn1R07w1d2ZzpzpP,Limes,https://open.spotify.com/artist/5o4dgimn1R07w1d2ZzpzpP,40431,36,https://i.scdn.co/image/ab6761610000f17899c4aed9caba44a6ff917834
5tuhrLilxNi6N7D6VeQZnc,Cedric Burnside,https://open.spotify.com/artist/5tuhrLilxNi6N7D6VeQZnc,34408,35,https://i.scdn.co/image/ab6761610000f1782dd3b10ac062bdd47582fe28
5WFeN8vtX0TYqv0IYVbWZT,Fenton Robinson,https://open.spotify.com/artist/5WFeN8vtX0TYqv0IYVbWZT,31179,51,https://i.scdn.co/image/1d26ad10c78d95d2dc7f05b601e7076e739a5606
0aBEiafPqEJ3o0yp6gFsHg,Anthony Gomes,https://open.spotify.com/artist/0aBEiafPqEJ3o0yp6gFsHg,25337,34,https://i.scdn.co/image/ab6761610000f17850acded259d12e2f22e015e6
6WMo39FU3nrpSz3qMgRKug,Black Stone Cherry,https://open.spotify.com/artist/6WMo39FU3nrpSz3qMgRKug,601669,54,https://i.scdn.co/image/ab6761610000f17822d2a96f7f4039b8ecf03db7
3oY7VC1i7SwfO1EhOIlc0t,Rebekka Bakken,https://open.spotify.com/artist/3oY7VC1i7SwfO1EhOIlc0t,26890,35,https://i.scdn.co/image/80d6120e53f6fb192e48764af33882add91169ef
27feE7HAmTov8QoZAp1y3A,Larry Davis,https://open.spotify.com/artist/27feE7HAmTov8QoZAp1y3A,2157,33,https://i.scdn.co/image/9187ea9d9f97a167f3688359f685fb12f3254826
2SNzxY1OsSCHBLVi77mpPQ,Joe Bonamassa,https://open.spotify.com/artist/2SNzxY1OsSCHBLVi77mpPQ,952800,58,https://i.scdn.co/image/ab6761610000f178ec33bd8fc7f83b842c5d08a8
2RhkTBo6ams9W8hXDZ3eKI,Papa Charlie Jackson,https://open.spotify.com/artist/2RhkTBo6ams9W8hXDZ3eKI,6410,13,https://i.scdn.co/image/ab67616d00004851ac924b1d574598ec5d82722b
4T7XsMXUOYlL1FlvqL3SIQ,Zuzu Bollin,https://open.spotify.com/artist/4T7XsMXUOYlL1FlvqL3SIQ,1029,21,https://i.scdn.co/image/ab67616d000048519ff9264444c838d0b517aa7e
112VrRSCpsoUkVgnxZvD1w,Rosie Flores,https://open.spotify.com/artist/112VrRSCpsoUkVgnxZvD1w,12096,34,https://i.scdn.co/image/ab6761610000f178b95ccaf15cdbd6467fbe3706
73IlVk80PrVQlPW92IEv4r,Jontavious Willis,https://open.spotify.com/artist/73IlVk80PrVQlPW92IEv4r,6842,29,https://i.scdn.co/image/ab6761610000f178f0230af03776c922daeb19f7
737qPoiQQkeuIzuJy54aK4,Hound Dog Taylor,https://open.spotify.com/artist/737qPoiQQkeuIzuJy54aK4,55597,35,https://i.scdn.co/image/ab67616d00004851a81f04f52ea4066084025c51
0y5sFo3j8Mo01UVEfqeuqn,Danny Bryant,https://open.spotify.com/artist/0y5sFo3j8Mo01UVEfqeuqn,20360,28,https://i.scdn.co/image/ab6761610000f1781d965599a5ea6cda4756022e
